Unnamed: 0,Unnamed: 1,Mecanizada,4.000,4.000.1,4.600,4.968,7.204,12.287,14.518,11.901,12.025
,,Mecanizável,2.800,2.480,2.850,3.078,4.617,7.875,10.163,10.116,8.636
,Mista,,,,,,,,,,
,,Não Mecanizável,2.350,1.250,1.355,1.463,2.341,3.999,5.081,4.165,3.843
,,Inaproveitáveis,1.400,800,250,270,648,1.113,1.016,1.190,1.202
Engenheiro,,,,,,,,,,,
Beltrão,,,,,,,,,,,
,,Mecanizada,-,-,-,-,-,-,12.020,10.047,9.587
,,Mecanizável,-,-,-,-,-,-,8.554,8.083,6.942
,Roxa,,,,,,,,,,
,,Não Mecanizável,-,-,-,-,-,-,4.705,4.017,3.843
,,Inaproveitáveis,-,-,-,-,-,-,978,1.002,959
